id	collectible	slug	classId	multiClassIds	minionTypeId	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage	keywordIds	duels
72533	1	"72533-swiftscale-trickster"	7	[]	92	4	1658	3	"Wayne Reynolds"	2	2	4	"신속비늘 속임술사"	"<b>전투의 함성:</b> 이번 턴의 내 다음 주문의 비용이 (0)이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4f03ee623944d4607ff9430d8de13ed2a02189cb9f00416f5bb254dbde05d8c6.png"	""	"동작 그만, 비용빼기냐?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/48c8dbdc6b5de664c37365b39d9fbab9b351dc6403e6e2dea4203aeb160e84d2.png"	[8]	{"relevant":true,"constructed":true}
1721	1	"1721-sylvanas-windrunner"	12	[]	11	4	3	5	"Glenn Rane"	5	5	6	"실바나스 윈드러너"	"<b>죽음의 메아리:</b> 무작위 적 하수인을 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/86a5840387beaf4e005390deb6d819418db3a142126b40627bca3797cdc0075e.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/739138d019bb4b9279096917e117ea21a1c18ff6ad54f6471c85426031c6f1de.png"	"실바나스는 \"아서스에 의해\" 밴시 여왕으로 되살아났으나, 그냥 놔두는 게 나았을지도 모릅니다. 그 사실이 실바나스를 열 받게 했으니까요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7667a3fbc96d7706517e7346c6e41682d9b4fb346026d4996a2ff0b231932527.png"	[12]	{"relevant":true,"constructed":true}
73466	1	"73466-bottomfeeder"	2	[]	20	4	1658	4	"Sergey Tsvelykh"	3	1	1	"심해먹보"	"<b>죽음의 메아리:</b> 새로운 심해먹보를 영구히 +2/+2인 상태로 내 덱 맨 아래에 놓습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f2dda3a3681a11a04ec407a7c3b93c7be9bb0bb643981adcdf9088d75ab7469e.png"	""	"누가 자꾸 내 덱에 물고기를 넣어놓는지 꼭 밝혀내고 말겠어."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/feaec1190c21dbbdfbe26b1ba3cde2bbe4cf6a4b728a0691da958e279ec44f27.png"	[12]	{"relevant":true,"constructed":true}
73906	1	"73906-amalgam-of-the-deep"	12	[]	26	4	1658	4	"Andrew Hou"	3	2	2	"심해의 융합체"	"<b>전투의 함성:</b> 아군 하수인을 선택합니다. 그 하수인과 같은 종족의 하수인을 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0c6c3751babc42b76243832f6d2845e7613537475f614b665e2bc273d8ce2f34.png"	""	"많은 탐험가들은 새로운 종족을 발견하는 것만으로도 큰 성과를 얻었다고 여깁니다. 한 번에 열 종족을 발견한 핀리가 얼마나 기뻐할지 짐작해 보세요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ee8e752e6a8e512d26f95ed0a23aea5084d7bff1b1fbd9ebab01a352f1942e38.png"	[8,21]	{"relevant":true,"constructed":true}
43127	1	"43127-chillblade-champion"	5	[]	11	4	1001	1	"Kevin Chen"	2	3	4	"싸늘칼날 용사"	"<b>돌진</b> <b>생명력 흡수</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/544c305a281b78434ad16ddfd2be82ad0c472021037e6bd38437f4277759c316.png"	""	"베고, 찌르고, 도륙냅니다! 싸늘칼날 용사는 그 어떤 하찮은 노움도 용사로 만들 수 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/087093fa436b98505262fdf9ccd0ecdbb7f1eea1c783fbc60f10e63a8eaa05a4.png"	[4,38]	{"relevant":true,"constructed":true}
74881	1	"74881-twinbow-terrorcoil"	3	[]	92	4	1658	3	"Zoltan Boros"	4	4	4	"쌍궁 공포나가"	"<b>전투의 함성:</b> 내 손에 있을 때 주문을 시전했으면, 내 다음 주문을 2번 시전합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ada19ad1e4820eb601d218c241f489355ed3176c143714d2e65274420ec2693f.png"	""	"투 샷 투 킬."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f7b77200c20a2671dfd29e297ed5ea3290bfce28d434c05354270145d1a45335.png"	[8]	{"relevant":true,"constructed":true}
74652	1	"74652-twin-fin-fin-twin"	12	[]	14	4	1658	3	"A.J. Nazzaro"	1	2	3	"쌍지느러미 쌍둥이"	"<b>속공</b>, <b>전투의 함성:</b> 이 하수인을 복사하여 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/435fefd4534acacb211931cde255c255eaa1a4bc3df7d3190a8c160cbe8f6ce6.png"	""	"파도타기 대회 우승자입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/729ced28b05c520bc251273af317419a0764dfb94a6ec614c7262e67d4559a74.png"	[8,53]	{"relevant":true,"constructed":true}
54433	1	"54433-vilefiend"	12	[]	15	4	1158	1	"A.J. Nazzaro"	2	2	2	"썩은마귀"	"<b>생명력 흡수</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ad397ea7ca84a5048ce479fb21df40af859fd6ae981fd5faa369f64059a51308.png"	""	"넌 썩었어..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ce6281e2983c2005fae3cdf41b112e0dd9aea1fafd70a4b867745d89c28d6936.png"	[38]	{"relevant":true,"constructed":true}
84399	1	"84399-anachronos"	5	[]	24	4	1776	5	"Nicola Saviori"	8	8	7	"아나크로노스"	"<b>전투의 함성:</b> 다른 모든 하수인을 2턴 뒤의 미래로 보냅니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fb4142b9d628217bf2488cf0969dfe080b337bacae0d8e0da1eef09e595cb02f.png"	""	"\"더 이상은 못 참아. 너희 모두 썩 나가!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e8c6ed0f0a739cf613f39c75cce62f428789a28fde75dd3695de1ef4cb77f119.png"	[8]	{"relevant":true,"constructed":true}
38463	1	"38463-anomalus"	4	[]	18	4	21	5	"Kan Liu"	6	8	8	"아노말루스"	"<b>죽음의 메아리:</b> <b>모든</b> 하수인에게 피해를 8 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/61ce222b60512b97ed2ccaada7ff052f287041ee7659256cc4e57456dab0080c.png"	""	"원래 이름은 \"아아노오마알루우스으\"입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6c8e5c6897fbf2137cd0238edb44348e975fdc1545b769291d238159d091dc1a.jpg"	[12]	{"relevant":true,"constructed":true}
85054	1	"85054-anubrekhan"	2	[]	11	4	1776	5	"Nicola Saviori"	7	7	8	"아눕레칸"	"<b>전투의 함성:</b> 방어도를 +5 얻습니다. 이번 턴에 다음 하수인 셋이 마나 대신 방어도를 비용으로 사용합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7868dd6f7900c4e399363195b7fda7c8cf0acbbf287fbaa7dfdd1c5a42856f46.png"	""	"방어도 올리고 방어도 내려."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a346ced2bd4e0fbd83681b5d0ae8e8b72291fd7511e37932f5d00ef0e54e8918.png"	[8]	{"relevant":true,"constructed":true}
1810	1	"1810-anubar-ambusher"	7	[]	11	4	12	1	"Nate Bowden"	5	5	4	"아눕아르 복병"	"<b>죽음의 메아리:</b> 무작위 아군 하수인을 내 손으로 다시 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a34dc0a818608c6449bb8e3daf017f7351225352ae9b179bc9eb3407a8ca9db2.png"	""	"본래 이름은 \"하수인을 손으로 가져오는 아눕아르 뭐시기\"였습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5771f082430e5ca8f045e7f0d9b8c01f59252f24a4806cd9beb7452f01fc5a16.png"	[12]	{"relevant":true,"constructed":true}
53800	1	"53800-armagedillo"	10	[]	20	4	1158	5	"Jaemin Kim"	8	4	6	"아마게딜로"	"<b>도발</b>, 내 턴이 끝날 때, 내 손에 있는 모든 <b>도발</b> 하수인에게 +2/+2를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8a51cd1dd6ae19a7ac15b9ebf3d8db037ffdfe4ee4457831c5998205b8d89427.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2e92161fcd482e0d0791757778f61e875efbf5f4228592fae2590766665b7bbb.png"	"놈을 화나게 하지 말았어야 했다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2307cb3c9a5db4624c9173dcc09ec095bc96ae6d0a6f963648deab20a6181511.png"	[1]	{"relevant":true,"constructed":true}
42773	1	"42773-acherus-veteran"	12	[]	11	4	1001	1	"Luke Mancini"	1	2	1	"아케루스 정예병"	"<b>전투의 함성:</b> 아군 하수인에게 공격력을 +1 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8973496e9dd204636d43ec551ff24d7bb05f5a12760a2ec8457003697be89189.png"	""	"이건 제 룬검입니다. 세상엔 많은 룬검이 있지만 이것이야말로 제 룬검이죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/27c367d387ece3595093dc59e590fa3a8047679423f621f053c7b0fb88aa45fe.png"	[8]	{"relevant":true,"constructed":true}
82073	1	"82073-malignant-horror"	1	[]	11	4	1869	1	"Richie Marella"	4	2	4	"악성 공포물"	"<b>환생</b>, 내 턴이 끝날 때, <b>시체</b>를 4개 소모해 이 하수인을 복사하여 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/75243074e959bd2106b8b2cbdb5997a54f62764b13a58cfceb2ffab9a7839b0c.png"	""	"악성 고름에 고통받고 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/736c10d65990e1fcede02fdc94be6082755f3d518f3c5f8f27a0a429667ad383.png"	[78,247]	{"relevant":true,"constructed":true}
66854	1	"66854-fogsail-freebooter"	12	[]	23	4	1637	3	"David Kegg"	2	2	2	"안개항해 해적"	"<b>전투의 함성:</b> 내 영웅이 무기를 장착하고 있으면, 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/de61423f56a3ef5bef843db80fd179414e661728ad3a69e51baf1281879f4871.png"	""	"무기 수집을 위해 옷에는 최소한의 돈만 썼습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d53cb448768da00db725bf29ac69fecbeadb237b49e5758a0e3a61a4e86cae1f.png"	[8]	{"relevant":true,"constructed":true}
2053	1	"2053-annoy-o-tron"	12	[]	17	4	13	1	"Matt Dixon"	2	1	2	"안녕로봇"	"<b>도발</b> <b>천상의 보호막</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0826c562b2c7d620a4511ab88a4dcf6712cfcb842f7e410df4cd7af1cb0797a6.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c97d959fe6f68fd396e02a885aacc7ad7400547369159c09840d944ade26dad9.png"	"안녕로봇의 발명가는 즉시 땜장이 학교와 땜장이 마을에서 쫓겨났으며, 결국에는 동부 왕국에서 영원히 추방되었습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/52cb1e2ebe613c272ed7caa611716d46f881ab81b326204a2ba33c13a9766f68.png"	[1,3]	{"relevant":true,"constructed":true}
53407	1	"53407-restless-mummy"	10	[]	11	4	1158	1	"Ivan Fomin"	2	3	4	"안식 없는 미라"	"<b>속공</b> <b>환생</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/31f61623a5e5cd0c4365fd0227210e3bdf58fe4dbf6c67e6fa17c34dcd07a69d.png"	""	"퇴근 후의 주인을 맞이하는 강아지 같군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/546cf21eb5abb4a9c4df37c0e5f3e356697c8d8fa64132ea24d17c1465f16212.png"	[53,78]	{"relevant":true,"constructed":true}
581	1	"581-alexstrasza"	12	[]	24	4	3	5	"Raymond Swanland"	8	8	9	"알렉스트라자"	"<b>전투의 함성:</b> 선택한 영웅의 남은 생명력을 15로 만듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f9e4829df0c2c90c2d6ce4a6c731f68c667f220972bf08e6f2ff7d321e5af40b.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/096a294701545e70f4489db923b3e0f9cc39e2355d2d65e654bcbffc8aa85308.png"	"생명의 어머니 알렉스트라자는 모두에게 삶과 희망을 줍니다. 데스윙만 빼고요. 아, 말리고스, 네크로스도 빼고요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9761698fe3b982c9a5cc21d22f492ae29696feca09ac8854309931685fc85ef8.png"	[8]	{"relevant":true,"constructed":true}
61461	1	"61461-umbral-owl"	2	[]	20	4	1466	3	"Patrik Bjorkstrom"	4	4	7	"암영 부엉이"	"<b>속공</b>, 이번 게임에서 내가 시전한 주문 하나당 비용이 (1)씩 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/85059737558afd8e7382b9ba2dc79244158ea80fbfe3c0fa9159d56d77f2ff46.png"	""	"한쪽 눈을 뜨고 자면 다음 날 눈이 덜 부엉!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/84b1c8f7666aeb8c96685ab177bcf08893b887c0d8bb93da49cbb156306d0ba7.png"	[53]	{"relevant":true,"constructed":true}
84243	1	"84243-umbral-geist"	12	[]	11	4	1776	1	"Anton Zemskov"	1	3	2	"암영 외눈깨비"	"<b>죽음의 메아리:</b> 무작위 암흑 주문을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e6fdb4890b7131943d8e92fff1aa9051bbfe32f9e7ce5abbe2e185693f13abe6.png"	""	"“암흑을 아무 데나 놓고 다니면 결국 잃어버리고 맙니다. 동의하는 분?”"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/27cc2178119151e52eb11f6c1aee1cf19eddf57baa595891564301b789062422.png"	[12]	{"relevant":true,"constructed":true}
71917	1	"71917-murkwater-scribe"	12	[]	92	4	1658	1	"Angelica Alieva"	2	3	2	"암흑바다 서기"	"<b>전투의 함성:</b> 다음에 내가 내는 주문의 비용이 (1) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b691175ade04bb9735f203ab2d1c0f238aba21ebd6fda3277f59d0bc9c41ea8c.png"	""	"펜은 삼지창보다 강하다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/97d6e3044f741a334c007f49dbcfb16e69f1617595c138e679927f64fbb7b489.png"	[8]	{"relevant":true,"constructed":true}
94889	1	"94889-darkfallen-shadow"	12	[]	11	4	1776	1	"Tyler James"	3	3	3	"암흑사도 그림자"	"<b>속공</b>, <b>마나갈증 ( ):</b> <b>환생</b>을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e8a9bd8911ee8f3ac53d24dc4798486e85d9f35bfc0a7945ab94ac7b7b7b3e7e.png"	""	"마나갈증과 환생을 다 원한다고?! 이건 범죄야!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/103c819e5cde7a28dddf3c1d78a8a3701815beb4f685c2f5c44a7b9877d3ab92.png"	[53,78,257]	{"relevant":true,"constructed":true}
65604	1	"65604-shadowblade-slinger"	9	[]	23	4	1578	1	"Maria Trepalina"	1	2	1	"암흑칼날 투척꾼"	"<b>전투의 함성:</b> 이번 턴에 내 영웅이 피해를 받았으면, 그만큼 적 하수인에게 피해를 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/586be8cef7af7e92ea75d66b97aa4d0c96efd2e226506ea79b33cc0ceea20332.png"	""	"칼 던지는 흑마법사가 되려면 어렵고 고통스러운 과정을 겪어야 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6510566754215bad316e3e714a07ff91ec6078780c4b91a82644fb4b55a728b6.png"	[8]	{"relevant":true,"constructed":true}
58244	1	"58244-hulking-overfiend"	14	[]	15	4	1463	3	"Bayard Wu"	10	5	8	"압도하는 거대마귀"	"<b>속공</b>, 이 하수인은 공격하여 다른 하수인을 처치한 후에 다시 공격할 수 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/963761d96fbde5e57c024c9e0a5a19a22b38d6f7764b564845cacd8b619e543c.png"	""	"가질 수 없다면 압도해버리겠어."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/604fc6630cb1e813a97d3fd18afc0cb355ae67a381f0d6eb5a0494033834f20e.png"	[53]	{"relevant":true,"constructed":true}
71705	1	"71705-barbaric-sorceress"	12	[]	92	4	1658	1	"L. Lullabi & K. Turovec"	7	3	6	"야만스러운 마술사"	"<b>도발</b>, <b>전투의 함성:</b> 각 플레이어의 손에 있는 무작위 주문의 비용을 서로 바꿉니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ab5a31bb2353826cb753e2f2e1e1b36f2befbc7d04602d73a4c18ffe2b7231e0.png"	""	"네 개의 팔은 주문을 위해, 앞팔은 적을 뭉개기 위해 사용합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/feffe9506bef3f65422259ae7aa5e9f423b02808b78093da7fe814684d08b560.png"	[1,8]	{"relevant":true,"constructed":true}
43121	1	"43121-vulgar-homunculus"	9	[]	15	4	1004	1	"Steve Prescott"	4	2	2	"야비한 소악마"	"<b>도발</b>, <b>전투의 함성:</b> 내 영웅에게 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/635d8c255a2fd1394b25053518a3c31027808c4fbc9a9da0d8dc1f8710275318.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/90342a9fc0b9b583a64c8515bf3d658cd4d93c2e306e53508cf5aea49d95fc2f.png"	"이 녀석의 손가락 갯수가 짝수라 다행입니다. 적어도 \"가운뎃손가락을 사용한 감정 표현\"은 못 할 테니까요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ca1bc8ac0affe85b381614aafe1bd4ef4835e6aa6f5bfb9b5adf9d7034b33938.jpg"	[1,8]	{"relevant":true,"constructed":true}
63250	1	"63250-toad-of-the-wilds"	12	[]	20	4	1525	1	"Grace Liu"	2	2	2	"야생의 두꺼비"	"<b>도발</b>, <b>전투의 함성:</b> 내 손에 자연 주문이 있으면, 생명력을 +2 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1c655129cfbe2b226f7c50daebcec3ea93ccace26fbd93a48168c81693000cb2.png"	""	"\"언젠가 찾게 될 거야, 오아시스의 연결고리를. 일꾼도, 짐마차도, 나도.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c3eba78c1103fe63784f1ccae602540c676f548719de38156fe0bb334deb2e2e.png"	[1,8]	{"relevant":true,"constructed":true}
59222	1	"59222-brittlebone-destroyer"	6	[6,9]	11	4	1443	3	"Dave Allsop"	3	3	4	"약골 파괴자"	"<b>전투의 함성:</b> 이번 턴에 내 영웅의 생명력이 바뀌었다면, 하수인을 처치합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/96009b9d2e98a33e01acab804329965d8d67776f797238828a24321ccf3741d4.png"	""	"연기 수업에서 골 때리는 역할을 많이 맡았습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0f12ed99084c28a69effe58f27f529dc85c65d202ead528b5c81a045d4576859.png"	[8]	{"relevant":true,"constructed":true}
43493	1	"43493-sneaky-devil"	12	[]	15	4	1004	1	"Ivan Fomin"	2	2	4	"약삭빠른 악마"	"<b>은신</b>, 내 다른 하수인들이 공격력을 +1 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fc27e7407def52dd5d212f619f393dd18e537638f837db4b95a7a43bffe7d80f.png"	""	"데피아즈 폭력배, 변이의 마법봉, 지옥 연꽃이 얽힌 비극적인 사고의 결과입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d8ba0ed4dfc5c290faf6a66f67622fe475541aa7bc360c7ac7685d77b35caf01.png"	[6]	{"relevant":true,"constructed":true}
53402	1	"53402-candletaker"	12	[]	11	4	1158	1	"Ivan Fomin"	2	3	3	"양초잡이"	"<b>환생</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/16597dedbb8e03add6bd1865b38f7a487c9e24aafd3463f8140bff0839817f3b.png"	""	"\"너, 양초 못 깨운다!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/85abca866723bc82a3c76919ef6b1202d151d736ab179a0f2893061b1c938f1d.png"	[78]	{"relevant":true,"constructed":true}
42785	1	"42785-shallow-gravedigger"	12	[]	11	4	1001	3	"Izzy Hoover"	1	3	3	"얕은 무덤 도굴꾼"	"<b>죽음의 메아리:</b> 무작위 <b>죽음의 메아리</b> 하수인을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/096e769802095c28427a8949ea1d969b0984e5f1f6d18be906f6dbc952d7583d.png"	""	"아니, 키의 두 배나 되는 흙을 어떻게 판답니까."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1a8696abd102364f4deb439cda7fb183f7b4a3dc1bc1bacd5db39c6cc44e672f.png"	[12]	{"relevant":true,"constructed":true}
582	1	"582-darkscale-healer"	12	[]	92	4	1635	2	"Jesper Ejsing"	5	4	5	"어둠비늘 치유사"	"<b>전투의 함성:</b> 모든 아군 캐릭터의 생명력을 2 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/60aa66fa5a036b18690a70a7093fade0378a2ecaaa47f3e6f8a82cc30f621eef.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8433d56691825cd6e3f87eae08e73f54e9b935205045772542c8dfb0d9229046.png"	"차가워 보이지만 사실은 따스하게 회복해주는 여자입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ae4cc4773adddbc4f09334581f834171d2e59151aaa48558f46a7373bcdcb224.png"	[8]	{"relevant":true,"constructed":true}
79142	1	"79142-shadowborn"	9	[]	20	4	1691	1	"Mauricio Herrera"	3	3	3	"어둠살이"	"<b>죽음의 메아리:</b> 내 손에서 비용이 가장 높은 암흑 주문의 비용이 (3) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/92d5d090af1293b4488438a547df163edb7ef31fd91c9d3793b11adb8a0c852e.png"	""	"넌 어둠을 받아들였을 뿐. 나는 어둠 그 자체이니라!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a7de0d2da0432fde26c699ec13fe0e1ef1bd0cb667d01dd5bc4aa7f6384c2428.png"	[12]	{"relevant":true,"constructed":true}
62497	1	"62497-shadowed-spirit"	6	[]	11	4	1637	1	"BOSi Studio"	3	4	3	"어둠에 물든 영혼"	"<b>죽음의 메아리:</b> 적 영웅에게 피해를 3 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1b5d31e58c8a6d148fe8b28418e13fb147080eee15cbee8a86b01bbbf6a8fd1d.png"	""	"모든 유령이 사악한 미소를 짓진 않습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/03c8045da60b2e1b0c2ad52f4a1da83be46400f0b2946180a4104b211f69f64e.png"	[12]	{"relevant":true,"constructed":true}
2895	1	"2895-dark-peddler"	9	[]	11	4	20	1	"George Davis"	3	2	2	"어둠의 행상인"	"<b>전투의 함성:</b> 비용이 1인 카드를 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5983c849329ec131a3dcc58426f9af27d215e6dd273bfe388b7b9e33385383c3.png"	""	"지금 바로 주문하세요! 이 엄청난 진공 청소기가 단돈 39,900 골드! 당신의 영혼을 담보로 할부도 가능합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0068301c3fc0f75de7dc11fd29d9631a5c23ef331f77283768407b238876174d.png"	[8,21]	{"relevant":true,"constructed":true}
641	1	"641-young-dragonhawk"	12	[]	20	4	3	1	"Greg Hildebrandt"	1	1	1	"어린 용매"	"<b>질풍</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9699cd7f70964cd5ae3fb8e37230b6df30bbad5f8ce61af54885ecf263f9a2e2.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5520d182d388743a055a9a994b5de088e60f95b541ddd526dd4158f76185f2d3.png"	"벌처럼 날아 나비처럼 쏩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/518250b123326184f1e282360ec9cd5695bd978788a28e2061103502706fbdab.png"	[11]	{"relevant":true,"constructed":true}
